sid,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,图片url,price
7528675,长桥公园,8,86.0,长桥公园，位于浙江省杭州西湖的东南角，南山路长桥旁。长桥是西湖三大情人桥之一。长桥公园有杭州“市花公园”的名称。,68.0,120.161315,30.237834,14,0.0,https://img1.qunarzz.com/travel/poi/1411/71/71c790f663b4e221cdb.jpg_r_480x360x95_68c64945.jpg,¥178
7468912,郭庄Guo's Villa,5,90.0,临西湖而建的江南园林，喝茶赏湖绝佳之处。,277.0,120.138718,30.250215,250,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1557947832726100s14000000wb267F972_D_640_10000.jpg_r_480x360x95_0943ece8.jpg,¥0.9
702843,桐君山Tongjun Mountain,9,88.0,登高眺望富春江与分水江两江汇流，乘游船领略富春江山水画卷。,1.0,119.693602,29.81547,104,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/1feeb37536c8d9aa598a935b2c4c56d7.jpg_r_480x360x95_1bd45fac.jpg,¥6
712623,千岛湖农夫山泉生产基地（淳安工厂）Qiandaohu Nongfu Shan Quan Shengchan Base (chun'angongchang),5,92.0,,189.0,119.059586,29.596937,66,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1562094280437100e16000000ywa577E7B_D_640_10000.jpg_r_480x360x95_821d746d.jpg,¥198
35213552,灵山幻境Lingshan Cave,0,76.0,,,120.0443000166,30.1261396768,22,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/b49de21855e4ea716e64e68f3b690ad0.jpg_r_480x360x95_fdb56c5f.jpg,¥30
10019267,天都公园Tiandou Park,1,88.0,,24.0,120.252077,30.39823,36,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/26a269ef-113f-4193-8447-9afb73c76877.jpg_480x360_2a823eb8.jpg_480x360_beee1ef8.jpg,¥35
9524388,杭州国际博览中心Hangzhou International Expo Center,1,94.0,走进G20峰会主会场，回味各国领导会晤的场景。,1.0,120.245117,30.237286,151,0.0,https://img1.qunarzz.com/travel/poi/1610/39/2dabe5e5c08d137.jpg_r_480x360x95_559d8ad0.jpg,¥90
10018747,高庄Gaozhuang Street,7,94.0,,481.0,120.084501,30.268412,49,0.0,https://img1.qunarzz.com/piao/fusion/2012/ed/a80a0dc8ca7d8902.jpg_r_480x360x95_4dd15257.jpg,¥868
721164,柳浪闻莺Orioles Singing in the Willows,72,92.0,西湖边适合漫步的美丽公园，春天柳绦拂动，格外迷人。,33.0,120.162605,30.245792,639,0.16,https://img1.qunarzz.com/travel/d9/1508/42/4ff25a56e00ebb.jpg_r_480x360x95_e2b170af.jpg,¥48
707236,杭州南宋官窑博物馆Southern Song Dynasty Guan Kiln Museum,2,88.0,在官窑遗址遥想南宋窑火旺盛的场景，去陶艺中心亲手做一件陶器。,112.0,120.161548,30.215517,123,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/3d578970ea23d31c2af754cf30b1908d.jpg_r_480x360x95_6ca3a80c.jpg,¥168
8597885,桂花岛（猴岛）Osmanthus Island,2,86.0,,270.0,119.153811,29.49696,49,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-touch/img/8f49f282e0e79435443e2beb12aeeaaa.jpeg_r_480x360x95_36028aa4.jpeg,¥50
718627,禅源寺Chanyuan Temple,3,86.0,,2.0,119.4543863745,30.326002121,46,0.0,https://img1.qunarzz.com/travel/d4/1708/45/99f1aa45e2e509b5.jpg_r_480x360x95_13c1b8f0.jpg,¥100
709010,小白菜文化园Xiaobaicai Culture Park,1,72.0,,5.0,119.975813,30.247388,47,0.0,https://img1.qunarzz.com/p/tts5/1806/4e/444a48fbdaf34b02.jpg_r_480x360x95_f9fc68f7.jpg,¥30
706006,通天飞瀑Tongtian Waterfall,1,84.0,游览喀斯特地貌溶洞，欣赏奇特的洞中飞瀑。,8.0,119.635619,30.007784,45,0.0,https://img1.qunarzz.com/p/tts7/1811/f7/809500ecb13e8902.jpg_r_480x360x95_f9dd7c2c.jpg,¥75
703485,玉泉寺,1,0.0,玉泉寺，建德乃至浙西地区最主要的寺庙之一，位于我市梅城镇乌龙山南麓，原称善导和尚净土道场。唐德宗贞元十年(794)净土宗五祖少康大师创建。北宋易名玉泉庵，曾拥有宇舍二百多间，还建有玉泉亭，性乐堂、曲水亭等。而后，各朝代几经毁建，至1942…,328.0,119.9112909246,30.3070424567,0,0.0,https://img1.qunarzz.com/wugc/p181/201207/02/6a389c4a26cf013893835fbb.jpg_r_480x360x95_a933fc69.jpg,¥579
7569030,江洋畈生态公园Jiangyangfanshengtai Park,1,92.0,,329.0,120.148605,30.212698,62,0.0,https://img1.qunarzz.com/travel/d1/1512/70/865ca3aa5c6812f7.jpg_r_480x360x95_cfbe4d29.jpg,¥5
26661307,千岛湖啤酒博物院Qiandao Lake Beer Museum,0,96.0,,,119.1545,29.615536,60,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1549229697125100k10000000q16x1737A_D_640_10000.jpg_r_480x360x95_81c94b9f.jpg,¥82
10009183,千岛湖龙门漂流Qiandao (Thousand Island) Lake - Longmen (Dragon's Gate) Canyon Drifting,0,88.0,,34.0,119.091746,29.752759,52,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1562440880775100e16000000z43y232D1_D_640_10000.jpg_r_480x360x95_823ac19b.jpg,¥1000
9476201,黄公望隐居地Huang Gongwang's Reclusive Place,1,86.0,黄公望隐居并终老的地方，也是他创作《富春山居图》的实景地。,47.0,120.017492,30.095949,150,0.0,https://img1.qunarzz.com/travel/d8/1608/9a/30099faca82c02b5.jpg_r_480x360x95_56712ccb.jpg,¥45
7644760,钱江新城Qiangjiang New Town,2,96.0,G20峰会成就的新晋“网红”景点，美轮美奂的灯光秀不可错过。,126.0,120.209025,30.246385,124,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/a6c470a0ff3d644e6854a9ad1dd81a2d.jpg_r_480x360x95_d37f67bb.jpg,¥688
7468956,新沙岛旅游度假区Xinsha Island Tourist Resort,1,82.0,来富春江江心小岛度假休闲，享受原生态的乡村美景。,1063.0,119.985298,30.051386,80,0.0,https://img1.qunarzz.com/travel/poi/1408/26/f36d2bdbe83f95ecffffffffc8d65eac.jpg_r_480x360x95_1f7314d6.jpg,¥88
5475386,钱王祠Qianwang Temple,15,88.0,为纪念吴越钱王的表忠祠，每年的新春花展很是热闹。,67.0,120.164978,30.248646,181,0.01,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/a83a2594b3f869eedc2318d12e904b1c.jpg_r_480x360x95_e7317f84.jpg,¥29.9
3741173,西湖文化广场West Lake Cultural Square,16,92.0,,55.0,120.169641,30.282153,220,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/bdfe7b57f20d40e9703f85c8d1cafb54.jpg_r_480x360x95_52bf7452.jpg,¥7
7527121,林海归真森林公园,2,80.0,林海归真景区位于千岛湖富文乡境内，这里峡谷幽深，古松阴翳，溪涧清秀，鸟语花香，空气清新，是集惊险刺激、趣味娱乐于一体的综合生态旅游景区。,261.0,119.229412,29.597827,3,0.0,https://img1.qunarzz.com/travel/d9/1612/62/606364b2f4b9d7b5.jpg_r_480x360x95_8eba3cde.jpg,¥32
7527080,千岛湖龙川湾Qiandao Lake Longchuan Bay,1,84.0,知青文化与湿地风光完美结合，秋天夕阳中的芒花漾非常上镜。,263.0,118.687271,29.466842,119,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1557514897260100114000000wb1i08884_D_640_10000.jpg_r_480x360x95_bf22a82c.jpg,¥94
6771062,金沙戏水Jinsha Paddle,1,92.0,,88.0,120.224912,30.128013,2,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/35e308d25ce3f92a12fad0cf5ca9a5bf.jpg_r_480x360x95_875ac991.jpg,¥33
702291,超山风景区Chao Mountain Scenic Area,2,88.0,杭州赏梅胜地，适合爬山，亲子采摘活动也很受欢迎。,49.0,120.224263,30.441092,344,0.0,https://img1.qunarzz.com/travel/d2/1505/98/a352e0c4cacb4.jpg_r_480x360x95_a641cb78.jpg,¥29.9
719091,钓鱼岛,1,80.0,千岛湖钓鱼岛整体建筑依山傍水，环境绝佳，是千岛湖目前面积最大、功能最全、设施最豪华的休闲垂钓基地，也是千岛湖旅游国际化的又一佳作。,268.0,119.102189,29.610283,11,0.0,https://img1.qunarzz.com/travel/poi/201408/13/dbbae0c0ff38fb0cc8d65eac.jpg_r_480x360x95_f0a8520c.jpg,¥98
701891,杭州东方文化园Hangzhou Oriental Culture Park,1,82.0,,2.0,120.204861,30.108358,145,0.0,https://img1.qunarzz.com/travel/d4/1712/f5/3a77900b1a1d6b5.jpg_r_480x360x95_0781858f.jpg,¥0.5
7560576,苏东坡纪念馆Su Dongpo Memorial Hall,4,88.0,,131.0,120.150418,30.235094,115,0.0,https://img1.qunarzz.com/travel/poi/1411/60/6008efa5123d409fcdb.jpg_r_480x360x95_885a8cba.jpg,¥288
7524309,万松书院Wansong Academy,3,86.0,,301.0,120.1679,30.233491,106,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/35b0a13e6343019fd662c18b418af2dd.jpg_r_480x360x95_58a9a40e.jpg,¥198
707723,钱王陵园Tomb of King Qian Liu,2,82.0,,15.0,119.731334,30.242949,114,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1558380208760100s14000000wmh1oA367_D_640_10000.jpg_r_480x360x95_2a407b39.jpg,¥0.6
709713,神龙川风景区Shenlong River Scenic Area,1,80.0,,150.0,119.557078,30.373549,122,0.0,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/fusion/20192/bb2aa4afa83522a975cdff6ab5f4c34d.jpg_r_480x360x95_79d7e2e5.jpg,¥60
701922,瑞晶石花洞Ruijing Stone Flower Cave,2,90.0,体验溶洞内八十多米的观光天梯，赏千朵“石花”怒放。,17.0,119.108691,30.087538,165,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1550361169393100f11000000qx4ln2528_D_640_10000.jpg_r_480x360x95_d6c2fc48.jpg,¥63.6
705400,西径山Xijing Mountain,1,82.0,,6.0,119.736068,30.286726,53,0.0,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/fusion/202110/c7111575af6ffce798465e82e132e252.jpg_r_480x360x95_bde6950d.jpg,¥30
704972,鹳山公园Guanshan,1,86.0,李白、郁达夫等古今名人登临过的名山，登顶可观赏富春江风光。,134.0,119.970501,30.05199,56,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/2512154a0108dade270036da11e33402.jpg_r_480x360x95_b36d00cd.jpg,¥7
7468922,慧因高丽寺Huiyin Gaoli Temple,2,86.0,,335.0,120.137732,30.234236,41,0.0,https://img1.qunarzz.com/travel/d1/1503/83/eb455704e12ec3.jpg_r_480x360x95_4895785d.jpg,¥7
7527108,天目大峡谷Tianmu Grand Canyon,3,90.0,乱石丛生的火山峡谷，夏天有丰富的戏水活动，供游人避暑消夏。,1.0,119.483012,30.371269,200,0.0,https://img1.qunarzz.com/travel/d4/1708/a5/8bf32e448b850ab5.jpg_r_480x360x95_e9a8224f.jpg,¥85
