sid,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,图片url,price
707179,西山,2,80.0,"西山国家森林公园位于北京西郊小西山，地跨海淀、石景山、门头沟三区，她以北京西山试验林场为基础，总面积5970公顷，是京郊风景区的重要组成部分，是距北京市区最近的一座国家级森林公园。
西山国家森林公园属温带大陆性季风气候类型，地带性植被…",811.0,116.210271,39.978724,79,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1563131301009100d16000000zdpav3B2B_D_640_10000.jpg_r_480x360x95_5892957d.jpg,¥16.6
705887,北宫国家森林公园Beigong National Forest Park,9,92.0,北京赏枫的热门地点，登上望京亭，可以眺望北京全景。,839.0,116.127205,39.868697,426,0.0,https://img1.qunarzz.com/travel/d1/1702/d1/29806397bde2a5b5.jpg_r_480x360x95_b6fa99eb.jpg,¥0.5
10020824,岔道古城Chadao Ancient City,0,84.0,,21.0,115.9992868174,40.3706130981,10,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/dc47284b6e459c3a8bd756a8962cec45.jpg_r_480x360x95_4ef5b55f.jpg,¥68
10020727,猕猴桃谷风景区Mihoutaogu Sceneic Area,0,86.0,,2270.0,116.2314881274,40.3751070042,12,0.0,https://img1.qunarzz.com/p/tts8/1801/70/fd8965f6f4e7e302.jpg_r_480x360x95_0b12c506.jpg,¥7
9195509,老北京胡同游,1,80.0,北京的胡同有上千条，形成于中国历史上的元朝、明朝、清朝三个朝代，其中的大多数形成于13世纪的元朝。胡同的走向多为正东正西，宽度一般不过九米。胡同两旁的建筑大多都是四合院。沿途可以看北京优美的风景。,73.0,116.391622,39.940498,52,0.0,https://img1.qunarzz.com/travel/d2/1702/df/93c077653219e3b5.jpg_r_480x360x95_b8e21dde.jpg,¥117
715498,太平洋海底世界Beijing Underwater World Exhibition,4,88.0,近距离观赏各种美丽的海洋生物和表演，探索神奇梦幻的海底世界。,18.0,116.312596,39.924905,679,0.0,https://img1.qunarzz.com/travel/d2/201304/14/69d19a389de18801ddb12cfb.jpg_r_480x360x95_d4b0e1a5.jpg,¥89.9
705163,中华世纪坛China Millennium Monument,2,86.0,北京地标建筑，与日冕坛广场合影留念，参观世界各地的艺术展览。,274.0,116.327863,39.917371,237,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1558724911906100r14000000whg56E7BD_D_640_10000.jpg_r_480x360x95_f23767b3.jpg,¥119.6
7564212,长安街Chang'an Street,13,94.0,,84.0,116.415894,39.914246,183,0.0,https://img1.qunarzz.com/travel/d4/1509/24/65c283fe02ef5a.jpg_r_480x360x95_c46c4b36.jpg,¥88
704804,智化寺Zhihua Temple,1,92.0,,800.0,116.438899,39.923716,75,0.0,https://img1.qunarzz.com/travel/d6/1504/7b/b3a36ba7a2d4ee.jpg_r_480x360x95_0b08d07d.jpg,¥120
714567,北京密云天门山Beijing Tianmen Mountain,1,86.0,,802.0,116.794476,40.598044,42,0.0,https://img1.qunarzz.com/travel/d2/1511/7d/632ca57e51ff19f7.jpg_r_480x360x95_0ec01fdd.jpg,¥28
705493,银山塔林Yinshan Pagoda Forest,3,90.0,,6.0,116.335118,40.320994,80,0.0,https://img1.qunarzz.com/travel/d8/1702/f9/039e4d04e9df1cb5.jpg_r_480x360x95_4bf5e99e.jpg,¥15
7628507,观复博物馆Guanfu Museum,1,96.0,值得一逛的私人博物馆，常年举办各类展览。,161.0,116.540404,40.013243,311,0.0,https://img1.qunarzz.com/travel/d7/1711/13/8d45d0ce9c2182b5.jpg_r_480x360x95_a9cee0f2.jpg,¥87
9778003,明十三陵神路景区Shenlu Park,1,88.0,,619.0,116.2301799436,40.2608070374,71,0.0,https://img1.qunarzz.com/travel/d4/1803/69/3746c528ad622bb5.jpg_r_480x360x95_7306cf30.jpg,¥20
9516318,日月岛广场Riyuedao Square,1,94.0,,3.0,117.279776,40.657794,68,0.0,https://img1.qunarzz.com/travel/d5/1703/1c/8a82734b341f71b5.jpg_r_480x360x95_c80bddeb.jpg,¥278
9196467,周口店遗址博物馆,1,100.0,口店遗址位于北京城西南约50公里处的房山区境内，这里自然资源丰富，气候温暖宜人，是70万年至20万年前的“北京人”、20至10万年前的第4地点早期智人、约4.2-3.85万年前的田园洞人、3万年前左右的山顶洞人生活的地方。,231.0,115.935105,39.696637,7,0.0,https://img1.qunarzz.com/piao/fusion/1806/76/2611d58815f65f02.jpg_r_480x360x95_5890f1c6.jpg,¥25
715825,孔庙Beijing Confucius Temple,15,92.0,参观元代建筑和历代石碑、古迹，观赏传统乐舞表演《大成礼乐》。,101.0,116.420854,39.952772,311,0.07,https://img1.qunarzz.com/travel/d5/1604/40/420b80a1d26ebaf7.jpg_r_480x360x95_fe9893ae.jpg,¥100
26588477,梵高星空艺术馆（王府井旗舰店）Fangaoxingkong Art Museum (wangfujingqijian),0,88.0,,,116.418247,39.916613,9,0.0,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/fusion/20222/2fcc3e092f4736a3cbc2beaa9d14de6a.jpg_r_480x360x95_ca52d4a9.jpg,¥59.9
715516,玉渊潭公园Yuyuantan Park,26,92.0,北京的赏樱胜地和放松佳处，林中小憩或泛舟湖上都让人心旷神怡。,103.0,116.329057,39.92195,1242,0.01,https://tr-osdcp.qunarzz.com/tr-osd-vs-dapp-ugc/img/18c212b002748ce3d63a44e4022db69c.jpg_r_480x360x95_76ab47b7.jpg,¥2
715931,紫竹院公园Purple Bamboo Park,7,92.0,园内竹林茂密，夏日泛舟荷花池，清香阵阵，凉风习习，十分惬意。,237.0,116.326003,39.948517,597,0.0,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/fusion/20197/996aa0eafedbd57d403c3b3d3154064a.jpg_r_480x360x95_10127630.jpg,¥0.35
702450,世界花卉大观园World Flower Garden,3,92.0,观赏世界各地的花朵和植物，适合带老人和小孩一起全家出游。,118.0,116.359803,39.841376,924,0.0,https://img1.qunarzz.com/travel/d6/1702/3e/0ea4dca65dd561b5.jpg_r_480x360x95_a5521310.jpg,¥50
713153,八达岭国家森林公园Badaling National Forest Park,2,90.0,,4.0,116.035858,40.350587,146,0.0,https://img1.qunarzz.com/travel/d9/1511/ef/f3d0c1d3b97713f7.jpg_r_480x360x95_57874f88.jpg,¥99
707219,北京凤凰岭景区Fenghuangling Natural Scenic Area,7,92.0,游山玩水，拜访宗教古刹，有“京西小黄山”之称。,193.0,116.0917633154,40.1119661072,541,0.0,https://img1.qunarzz.com/travel/d5/1504/ba/237ea898316272.jpg_r_480x360x95_6082ce0d.jpg,¥25
7645484,千灵山公园Qianling Mountain Park,2,90.0,,848.0,116.0921728208,39.8665932815,94,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1562527398044100q16000000z6vxgD933_D_640_10000.jpg_r_480x360x95_d52533c2.jpg,¥45
716406,中国紫檀博物馆China Red Sandalwood Museum,1,94.0,馆藏丰富，能看到近千件紫檀木制成的珍贵明清家具、精品木雕等。,433.0,116.532527,39.916834,198,0.0,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/fusion/20221/f7e8d3a32fa182fcb731eea798ddedaa.jpg_r_480x360x95_d2bbaadc.jpg,¥50
707408,红螺湖鸟岛景区Bird Island at Hongluo Lake,9,86.0,,9.0,116.630005,40.364169,57,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1562056398398100a15000000ystmsFB49_D_640_10000.jpg_r_480x360x95_410c005d.jpg,¥7
10005124,通州运河公园Beijing Tongzhou Canal Park,1,92.0,,632.0,116.748887,39.8824,142,0.0,https://img1.qunarzz.com/travel/poi/1712/d6/e9ed4cac8b196e37.jpg_r_480x360x95_492fdf2a.jpg,¥478
9207707,石景山区石刻文物园Tianyi Mu,1,88.0,,3024.0,116.1646646512,39.9411201477,19,0.0,https://img1.qunarzz.com/p/tts7/1712/7c/460460d62d632802.jpg_r_480x360x95_83113759.jpg,¥7
9197991,龙潭西湖公园Longtan Lake,0,92.0,,3226.0,116.437777,39.886193,83,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1557949186614100i14000000w4cgb2BA6_D_640_10000.jpg_r_480x360x95_15643de9.jpg,¥2
9126170,妫河森林公园Guihe Forest Park,1,88.0,,47.0,115.911461563,40.4488413425,25,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/06b653ad917e07983deb2e0601618f19.jpg_r_480x360x95_3be3fe2b.jpg,¥98
8680740,九眼楼Jiuyanlou Mountain,4,80.0,,3298.0,116.525318,40.504274,21,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/793b5b034c6e10dde7c529cb741fe9ee.jpg_r_480x360x95_48cf85ea.jpg,¥40
712529,中央广播电视塔CCTV Tower,5,88.0,乘坐电梯登上塔顶观光台，俯瞰北京城市美景，夜晚时尤其美丽。,54.0,116.313595,39.925494,953,0.02,https://img1.qunarzz.com/travel/d6/1509/e4/928174bbe3cc54.jpg_r_480x360x95_01a6c3b1.jpg,¥83.8
712639,白云观Baiyun Guan,3,92.0,参观道教全真派的祖庭，在观内摸石猴、打钱眼，敬香祈福。,65.0,116.350119,39.906539,209,0.0,https://img1.qunarzz.com/travel/d4/1511/5e/01363db58a62cef7.jpg_r_480x360x95_8b766fe1.jpg,¥85
706674,万寿寺Wanshou Temple,3,86.0,,411.0,116.319831,39.954943,106,0.0,https://img1.qunarzz.com/piao/fusion/1606/92/50ae4f489b4b519a.jpg_r_480x360x95_f961b7ba.jpg,¥120
710464,北京市劳动人民文化宫Beijing Working People's Cultural Palace,3,92.0,,255.0,116.4061948854,39.9187355042,244,0.0,https://img1.qunarzz.com/travel/d4/1611/75/9aea8592e51c2bb5.jpg_r_480x360x95_15536af4.jpg,¥98
705529,阳台山自然风景区Mt. Yangtaishan Scenic Area,2,82.0,探访深山古刹，登顶欣赏京城最美日出。,805.0,116.105479,40.07526,103,0.0,https://img1.qunarzz.com/p/tts6/1811/70/59175c997d48f702.jpg_r_480x360x95_9979fc3b.jpg,¥10
7528441,祈年殿Hall of Prayer for Good Harvest,4,96.0,,322.0,116.419288,39.889922,204,0.0,https://img1.qunarzz.com/travel/d7/1705/ba/d89faacdf21f5cb5.jpg_r_480x360x95_b29b148e.jpg,¥86
709068,银狐洞Silver Fox Cave,2,86.0,,6.0,115.909973,39.804287,47,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/92b2345537234e8d90f8056d4528ecee.jpg_r_480x360x95_6246811c.jpg,¥65
7468619,八达岭古长城（残长城）Badaling Ancient Great Wal,1,92.0,崇山峻岭、深沟险壑，长城城关相连，感受原汁原味的长城遗迹。,14.0,115.979423,40.356556,243,0.0,https://img1.qunarzz.com/travel/d6/1611/6f/5cc455c13fc36ab5.jpg_r_480x360x95_07351b14.jpg,¥54
7646862,明城墙遗址公园Site of Ming City Wall Park,4,92.0,登上明代古城墙，看旗杆石、古火炮等古迹。,1173.0,116.434388,39.907202,308,0.0,https://img1.qunarzz.com/travel/poi/1410/13/9bee5172d82d7c72ffffffffc8d65eac.jpg_r_480x360x95_6e65349a.jpg,¥0.4
28689232,东四胡同博物馆Dongsihutong Museum,0,96.0,,,116.4267149597,39.9335545579,3,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/5f47ad06-7c38-4646-80e3-04c8c040c41f.jpg_480x360_15723797.jpg_480x360_239446ba.jpg,¥138
25908002,凯悦莱清·汤泉,0,0.0,,,116.18104,39.754386,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,¥69.9
10066384,八旗会馆Ba Qi Hall,3,90.0,,13.0,117.284868,40.659311,48,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,¥278
10019500,碣石村Jieshicun,0,82.0,,2433.0,115.7653901192,40.0463407682,4,0.0,https://img1.qunarzz.com/travel/poi/1712/40/d0e28b9405f47737.jpg_r_480x360x95_f0bfbd85.jpg,¥6
10006222,蓝调薰衣草庄园Blues Dreamland,1,80.0,拥有百亩薰衣草景观区、蓝调湿地，更配有木屋温泉，浪漫又舒适。,2589.0,116.615568,39.971818,151,0.0,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/fusion/20198/a96d8629809b6987bd77d1611c4f3e3d.jpg_r_480x360x95_f8f588f9.jpg,¥68
9127303,"古北口蟠龙山长城Panlong Mountain Great Wall, Gubeikou",2,92.0,,79.0,117.173797,40.69116,15,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/673fdc3cea0d864aae267aab5d091c9e.jpg_r_480x360x95_85941d9e.jpg,¥33
8597793,天开寺Tiankai Temple,0,88.0,,3310.0,115.902678,39.623865,5,0.0,https://img1.qunarzz.com/p/tts2/1806/99/73fbefb8a8057402.jpg_r_480x360x95_b8a3a04b.jpg,¥47.6
7469106,灵慧山Linghui Mountain,1,80.0,,3414.0,116.591396,40.401874,49,0.0,https://img1.qunarzz.com/travel/poi/1408/26/7bccd93ebf01f015ffffffffc8d65eac.jpg_r_480x360x95_12a92f4c.jpg,¥1.3
706598,宋庆龄故居Soong Ching-ling Memorial Residenc,5,94.0,漫步在古色古香的庭院式建筑中，参观居所与陈设。,83.0,116.389564,39.951737,130,0.01,https://img1.qunarzz.com/travel/d9/1501/9b/7e2a0c87ac9100.jpg_r_480x360x95_deef4731.jpg,¥20
7648067,什刹海酒吧街Shichahai Bar Street,9,88.0,北京最有文艺气息的酒吧聚集地，在临“海”或胡同内的酒吧里喝酒聊天，情调十足。,5.0,116.397122,39.942645,454,0.0,https://img1.qunarzz.com/travel/d0/1604/72/84fb6a1d00dbd7f7.jpg_r_480x360x95_ad6f9c25.jpg,¥148
711749,梅兰芳纪念馆Mei Lanfang Memorial,4,88.0,,308.0,116.3858274132,39.9417190552,137,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1559675976704100l15000000x7ib1AA3D_D_640_10000.jpg_r_480x360x95_69c4a1af.jpg,¥10
703620,端门Duanmen,2,94.0,,302.0,116.403775,39.916842,26,0.0,https://img1.qunarzz.com/travel/poi/201303/13/004c1ba02fff51ceddb12cfb.jpg_r_480x360x95_a5df0fdb.jpg,¥88
7479723,人民英雄纪念碑Monument to the People's Heroes,5,92.0,祖国的象征建筑之一，来此缅怀、纪念伟大的革命先烈。,215.0,116.404077,39.910892,224,0.02,https://img1.qunarzz.com/travel/poi/1410/09/372fd6580b29e7ecffffffffc8d65eac.jpg_r_480x360x95_10f8d61c.jpg,¥88
714582,成贤街Dongcheng Chengxian Street,3,82.0,,310.0,116.4163807138,39.951080884,63,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/c58b5200-3d28-4c16-bfa8-bf3c40d0b3d8.jpg_480x360_25f0130e.jpg_480x360_0a69e0c5.jpg,¥350
708612,月坛公园Beijing Yuetan Park,2,90.0,古时帝王祭祀月亮神的坛庙，如今这里植被茂盛，是踏青赏花的好去处。,256.0,116.358846,39.922319,293,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/328ee7fc641665f0db26a9bdc0b5ae32.jpg_r_480x360x95_c9193b78.jpg,¥0.5
703730,古观象台Ancient Observatory (Guguanxiangtai),1,90.0,,234.0,116.4412372085,39.9135017395,140,0.0,https://img1.qunarzz.com/travel/d8/1711/9a/ff877e37aa9e2fb5.jpg_r_480x360x95_d46fd7a5.jpg,¥120
715703,中国地质博物馆The China Geological Museum,2,94.0,,528.0,116.378741,39.929388,128,0.0,https://img1.qunarzz.com/travel/poi/1501/a9/8840450366e7ec.jpg_r_480x360x95_62ddf568.jpg,¥30
710843,醇亲王府Chunqinwang Royal Residence,1,88.0,前身是纳兰明珠和醇亲王的府邸，感受昔日王府的气势。,790.0,116.391041,39.951242,42,0.0,https://img1.qunarzz.com/travel/poi/1808/c5/2826711d444c6137.jpg_r_480x360x95_b46d9b3b.jpg,¥6
5811374,银锭桥Yinding Bridge,5,90.0,旧时“燕京八景”之一，游玩后海的必经之地，充满了历史感。,450.0,116.399802,39.945345,262,0.0,https://img1.qunarzz.com/piao/fusion/1906/a2/30455dafa6ff1302.jpg_r_480x360x95_7863d01c.jpg,¥148
704448,大钟寺Dazhong Temple Ancient Bell Museum,3,86.0,参观以大钟为主题的博物馆，了解关于中国古钟的故事。,495.0,116.344605,39.97492,186,0.0,https://img1.qunarzz.com/travel/d1/1511/e2/3bcbb246df13cbf7.jpg_r_480x360x95_5d2fe689.jpg,¥5
5740263,碧云寺Biyun Temple,4,92.0,,797.0,116.198581,40.003343,75,0.0,https://img1.qunarzz.com/travel/d1/1701/84/b0291e49bbd8a9b5.jpg_r_480x360x95_3bbd20aa.jpg,¥10
709000,北京艺术博物馆Beijing Art Museum,1,90.0,,512.0,116.317868,39.952595,57,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/9e1e2b1b8d80f8ffb30e4acfcf592c8a.jpg_r_480x360x95_81feaca0.jpg,¥120
703605,古北口长城The Great Wall of Gubeikou,1,88.0,,3.0,117.192888,40.699675,84,0.0,https://img1.qunarzz.com/travel/poi/1409/03/6fae5d596a180f7cffffffffc8d65eac.jpg_r_480x360x95_c22c9847.jpg,¥33
713250,齐白石故居Beijing Qi Baishi Former Residence,3,86.0,,522.0,116.3707878379,39.9203910828,66,0.0,https://flight-feed.qunarzz.com/as3/376/image/poi_vishnu/dc08e024-63f6-4ab2-ba33-9d5fd7db3b74.jpg_480x360_8bf60aaf.jpg_480x360_9c8b9a50.jpg,¥119
708300,莲花池公园Lianhuachi Park,3,92.0,,304.0,116.319451,39.8983,408,0.0,https://img1.qunarzz.com/travel/d9/1702/91/bf66aaf13ec06bb5.jpg_r_480x360x95_e7874dca.jpg,¥7
709602,中国人民抗日战争纪念馆Museum of the War of Chinese People's Resistance Against Japanese Aggression,4,92.0,缅怀历史、进行爱国主义教育的重要场所，每年7月7日都会举办抗日战争纪念活动。,211.0,116.232491,39.857778,76,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1562699481638100316000000z83kt265D_D_640_10000.jpg_r_480x360x95_36c45644.jpg,¥2.5
7467904,北京励志堂科举匾额博物馆Lizhi Hall,0,82.0,,828.0,116.5472482633,39.9044380188,31,0.0,https://img1.qunarzz.com/travel/poi/1408/21/81044eeea951e6c5ffffffffc8d65eac.jpg_r_480x360x95_abab2827.jpg,¥40
703080,濂泉响谷Huairou Lianquan Canyon,2,80.0,,833.0,116.581851,40.501603,19,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/d9f02bdb72c88bbc2d4893f444856ee6.jpg_r_480x360x95_193cb33b.jpg,¥26
713688,报国寺Beijing Baoguo Temple,1,88.0,,524.0,116.366146,39.897088,92,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/99631e5db563dcbd29a1462b752b9563.jpg_r_480x360x95_1d6bec68.jpg,¥5
712483,李大钊故居Li Dazhao Former Residence,2,92.0,,863.0,116.372449,39.910656,39,0.0,https://img1.qunarzz.com/p/tts4/1801/78/98bf9571334ab02.jpg_r_480x360x95_5dd93f04.jpg,¥120
703494,古陶文明博物馆Ancient Ceramic Civilization Museum,1,86.0,,895.0,116.363826,39.87908,34,0.0,https://img1.qunarzz.com/p/tts8/1801/fa/7ec24fd123d0f202.jpg_r_480x360x95_86227475.jpg,¥45
705781,延庆火焰山Yanqing Huoyan Mountain,2,0.0,,909.0,116.466658521,40.5086825815,1,0.0,https://img1.qunarzz.com/travel/d6/1702/37/9bd8ad20669682b5.jpg_r_480x360x95_5cceaf11.jpg,¥499
721053,小龙门森林公园,1,0.0,龙门森林公园地处北京最高峰－－灵山，平均海拔1330米，距京114公里，公园总面积771公顷。四面群山奇俊，有长城通道、城墙、古敌楼遗址，站在峰顶远眺，东、西灵山（小五台山）对峙。 龙门森林公园，是天然动、植物园、有动物七百余种，其中哺乳动…,914.0,115.4474945544,39.9720866305,1,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,¥7
711390,八宝山烈士纪念园Babaoshan Revolutionary Cemetery,1,90.0,,932.0,116.24941,39.919319,13,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/5c0f2be3a71d29eaa9d49bf487e6422a.jpg_r_480x360x95_731dc8b8.jpg,¥120
703888,北京密云精灵谷自然风景区Beijingmiyunjinglingguziran Sceneic Area,4,80.0,,990.0,116.787078,40.601788,14,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/99f6c75e9b400d0833a37e3bd160d1a5.jpg_r_480x360x95_6f862da1.jpg,¥7
715184,圣安寺遗址,1,0.0,"圣安寺遗址位于宣武门外南横街西口。金天会年间(1123一1135)始建。
传说是金代帝后为佛觉、晦堂二大师营建。因寺院建于中都城内的柳湖村旁，寺外有湖，岸边垂柳，俗称柳湖寺。明正统十一年(1446)重修并改名普济寺，清乾隆四十一年(1776)又重新修葺…",993.0,116.3697795146,39.8901830481,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,¥20
713148,小汤山现代农业科技示范园Xiaotangshan Modern Agricultural Science Park,2,86.0,,4.0,116.4403188163,40.1611633301,18,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/60f24a17c900d838bffd304b179eb13f.jpg_r_480x360x95_2a9a1f2a.jpg,¥10
